EST_ID,EST_NAME,ADDRESS,Postcode,Latitude,Longitude,TEL,STATUS,REASON,EST_TYPE,EFF_DATE_FROM,EFF_DATE_TO
11,Northowram Primary School,"Baxter Lane, Northowram, Halifax, HX3 7EF", HX3 7EF,53.740382,-1.8329338,01422 202704,Closed,Strike,SCH,01-Oct-13,
11,Northowram Primary School,"Baxter Lane, Northowram, Halifax, HX3 7EF", HX3 7EF,53.740382,-1.8329338,01422 202704,Closed,Heating/plumbing problems,SCH,11-Feb-14,
11,Northowram Primary School,"Baxter Lane, Northowram, Halifax, HX3 7EF", HX3 7EF,53.740382,-1.8329338,01422 202704,Closed,Snow,SCH,01-Mar-18,
11,Northowram Primary School,"Baxter Lane, Northowram, Halifax, HX3 7EF", HX3 7EF,53.740382,-1.8329338,01422 202704,Closed,Snow,SCH,02-Mar-18,02-Mar-18
52,Old Earth School,"Lower Edge Road, Elland, HX5 9PL", HX5 9PL,53.687809,-1.8190746,01422 375316,Closed,Strike Action,SCH,30-Nov-11,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Snow,SCH,05-Jan-10,06-Jan-10
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Heating/plumbing problems,SCH,13-Jan-10,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Snow,SCH,01-Dec-10,01-Dec-10
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Snow,SCH,02-Dec-10,02-Dec-10
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,To allow staff and families to attend the funeral for Sarah Watson,SCH,04-Jan-11,04-Jan-11
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Industrial Action,SCH,30-Nov-11,30-Nov-11
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Snow,SCH,21-Jan-13,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Snow,SCH,22-Mar-13,22-Mar-13
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Industrial Action by Teaching Unions,SCH,01-Oct-13,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Partly closed,Industrial Action by NUT Teaching Union members.,SCH,26-Mar-14,26-Mar-14
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Industrial Action,SCH,10-Jul-14,10-Jul-14
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Heating/plumbing problems,SCH,29-Jan-15,29-Jan-15
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Snow,SCH,04-Mar-16,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Snow,SCH,18-Nov-16,18-Nov-16
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Snow,SCH,28-Feb-18,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Snow,SCH,01-Mar-18,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY", HX7 8RY,53.750125,-1.9965659,01422 842859,Closed,Snow,SCH,02-Mar-18,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG", HX3 9LG,53.698114,-1.8487921,01422 362215,Closed,Snow,SCH,06-Jan-10,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG", HX3 9LG,53.698114,-1.8487921,01422 362215,Closed,Snow,SCH,07-Jan-10,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG", HX3 9LG,53.698114,-1.8487921,01422 362215,Closed,Snow,SCH,11-Jan-10,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG", HX3 9LG,53.698114,-1.8487921,01422 362215,Closed,Snow,SCH,13-Jan-10,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG", HX3 9LG,53.698114,-1.8487921,01422 362215,Closed,Snow,SCH,01-Dec-10,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG", HX3 9LG,53.698114,-1.8487921,01422 362215,Closed,Industrial Action,SCH,30-Nov-11,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG", HX3 9LG,53.698114,-1.8487921,01422 362215,Closed,Snow,SCH,21-Jan-13,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG", HX3 9LG,53.698114,-1.8487921,01422 362215,Closed,Due To Power Cut,SCH,05-Dec-13,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG", HX3 9LG,53.698114,-1.8487921,01422 362215,Closed,Snow,SCH,29-Jan-15,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG", HX3 9LG,53.698114,-1.8487921,01422 362215,Closed,Snow,SCH,04-Mar-16,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG", HX3 9LG,53.698114,-1.8487921,01422 362215,Closed,Strike by NUT,SCH,05-Jul-16,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG", HX3 9LG,53.698114,-1.8487921,01422 362215,Closed,Snow,SCH,01-Mar-18,02-Mar-18
12,Parkinson Lane Community Primary School,"Parkinson Lane, Halifax, HX1 3XL", HX1 3XL,53.71848,-1.8788285,01422 362227,Closed,Snow,SCH,14-Jan-10,
12,Parkinson Lane Community Primary School,"Parkinson Lane, Halifax, HX1 3XL", HX1 3XL,53.71848,-1.8788285,01422 362227,Closed,Snow,SCH,30-Nov-10,
12,Parkinson Lane Community Primary School,"Parkinson Lane, Halifax, HX1 3XL", HX1 3XL,53.71848,-1.8788285,01422 362227,Closed,Union Strike,SCH,30-Jun-11,30-Jun-11
12,Parkinson Lane Community Primary School,"Parkinson Lane, Halifax, HX1 3XL", HX1 3XL,53.71848,-1.8788285,01422 362227,Closed,School will be closed to pupils due to industrial action.  Could pupils please complete the work provided by your teacher - Thank you,SCH,30-Nov-11,30-Nov-11
12,Parkinson Lane Community Primary School,"Parkinson Lane, Halifax, HX1 3XL", HX1 3XL,53.71848,-1.8788285,01422 362227,Closed,Snow,SCH,21-Jan-13,
12,Parkinson Lane Community Primary School,"Parkinson Lane, Halifax, HX1 3XL", HX1 3XL,53.71848,-1.8788285,01422 362227,Closed,Strike action,SCH,26-Mar-14,26-Mar-14
12,Parkinson Lane Community Primary School,"Parkinson Lane, Halifax, HX1 3XL", HX1 3XL,53.71848,-1.8788285,01422 362227,Closed,Teacher strike,SCH,05-Jul-16,
12,Parkinson Lane Community Primary School,"Parkinson Lane, Halifax, HX1 3XL", HX1 3XL,53.71848,-1.8788285,01422 362227,Closed,Snow,SCH,01-Mar-18,
12,Parkinson Lane Community Primary School,"Parkinson Lane, Halifax, HX1 3XL", HX1 3XL,53.71848,-1.8788285,01422 362227,Closed,Snow,SCH,02-Mar-18,
478,Pupil Referral Unit - Primary Provision,"Stepping Stones, Occupation Lane, Illingworth, Halifax, HX2 9RL", HX2 9RL,53.756777,-1.887394,01422 248673,Closed,Snow,OTH,29-Jan-15,
478,Pupil Referral Unit - Primary Provision,"Stepping Stones, Occupation Lane, Illingworth, Halifax, HX2 9RL", HX2 9RL,53.756777,-1.887394,01422 248673,Closed,Snow,OTH,04-Mar-16,04-Mar-16
478,Pupil Referral Unit - Primary Provision,"Stepping Stones, Occupation Lane, Illingworth, Halifax, HX2 9RL", HX2 9RL,53.756777,-1.887394,01422 248673,Closed,Snow,OTH,17-Jan-18,17-Jan-18
478,Pupil Referral Unit - Primary Provision,"Stepping Stones, Occupation Lane, Illingworth, Halifax, HX2 9RL", HX2 9RL,53.756777,-1.887394,01422 248673,Closed,Snow,OTH,01-Mar-18,01-Mar-18
478,Pupil Referral Unit - Primary Provision,"Stepping Stones, Occupation Lane, Illingworth, Halifax, HX2 9RL", HX2 9RL,53.756777,-1.887394,01422 248673,Closed,Snow,OTH,02-Mar-18,03-Mar-18
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR", HX2 9SR,53.755013,-1.8852147,01422 244181,Closed,Snow,OTH,02-Dec-10,
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR", HX2 9SR,53.755013,-1.8852147,01422 244181,Closed,Heating/plumbing problems,OTH,04-Jan-11,05-Jan-11
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR", HX2 9SR,53.755013,-1.8852147,01422 244181,Closed,Heating/plumbing problems,OTH,07-Jan-11,11-Jan-11
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR", HX2 9SR,53.755013,-1.8852147,01422 244181,Closed,Strike ,OTH,01-Oct-13,01-Oct-13
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR", HX2 9SR,53.755013,-1.8852147,01422 244181,Partly closed,Flood,OTH,01-Jul-15,02-Jul-15
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR", HX2 9SR,53.755013,-1.8852147,01422 244181,Closed,Snow,OTH,04-Mar-16,04-Mar-16
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR", HX2 9SR,53.755013,-1.8852147,01422 244181,Closed,Snow,OTH,17-Jan-18,
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR", HX2 9SR,53.755013,-1.8852147,01422 244181,Closed,Snow,OTH,01-Mar-18,01-Mar-18
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR", HX2 9SR,53.755013,-1.8852147,01422 244181,Closed,Snow,OTH,02-Mar-18,04-Mar-18
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB", HD6 3XB,53.69466,-1.7926483,01484 710235,Closed,Snow,SCH,30-Nov-10,
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB", HD6 3XB,53.69466,-1.7926483,01484 710235,Closed,Snow,SCH,01-Dec-10,
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB", HD6 3XB,53.69466,-1.7926483,01484 710235,Closed,Snow,SCH,02-Dec-10,
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB", HD6 3XB,53.69466,-1.7926483,01484 710235,Partly closed,Strike action by some teacher union members,SCH,30-Jun-11,30-Jun-11
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB", HD6 3XB,53.69466,-1.7926483,01484 710235,Closed,Strike action,SCH,30-Nov-11,
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB", HD6 3XB,53.69466,-1.7926483,01484 710235,Closed,Snow,SCH,21-Jan-13,
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB", HD6 3XB,53.69466,-1.7926483,01484 710235,Closed,Snow,SCH,22-Mar-13,
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB", HD6 3XB,53.69466,-1.7926483,01484 710235,Partly closed,NASUWT and NUT Strike Action,SCH,01-Oct-13,01-Oct-13
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB", HD6 3XB,53.69466,-1.7926483,01484 710235,Closed,Snow,SCH,29-Jan-15,
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB", HD6 3XB,53.69466,-1.7926483,01484 710235,Closed,Snow,SCH,04-Mar-16,04-Mar-16
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB", HD6 3XB,53.69466,-1.7926483,01484 710235,Closed,Snow,SCH,28-Feb-18,28-Feb-18
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB", HD6 3XB,53.69466,-1.7926483,01484 710235,Closed,Snow,SCH,01-Mar-18,
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,Snow,SCH,05-Jan-10,05-Jan-10
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,Snow,SCH,06-Jan-10,
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,Transport unable to safely collect students and access school,SCH,07-Jan-10,
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Partly closed,Transport difficulties due to icy road conditions,SCH,08-Jan-10,
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Partly closed,safety and transport difficulties on minor roads,SCH,11-Jan-10,11-Jan-10
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Partly closed,road and weather conditions,SCH,12-Jan-10,
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,"Health and safety, due to treacherous road conditions, black ice",SCH,13-Jan-10,13-Jan-10
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Partly closed,Treacherous road conditions off main roads,SCH,14-Jan-10,
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,Transport not running due to snow and road conditions,SCH,30-Nov-10,30-Nov-10
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,Transport not running due to snow and icy road conditions,SCH,01-Dec-10,01-Dec-10
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,Transport not running due to snow and icy road conditions,SCH,02-Dec-10,02-Dec-10
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,Industrial Action,SCH,30-Jun-11,30-Jun-11
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,Industrial Action,SCH,30-Nov-11,
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,Snow,SCH,14-Jan-13,14-Jan-13
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,Snow,SCH,21-Jan-13,21-Jan-13
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,Strike Action,SCH,01-Oct-13,01-Oct-13
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ", HX3 0RZ,53.701954,-1.8652736,01422 358621,Closed,industrial action by NUT,SCH,05-Jul-16,06-Jul-16
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH", HX6 4AH,53.678222,-1.937909,01422 823362,Closed,"Treacherous, icy conditions",SCH,14-Jan-10,
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH", HX6 4AH,53.678222,-1.937909,01422 823362,Partly closed,Snow,SCH,01-Dec-10,
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH", HX6 4AH,53.678222,-1.937909,01422 823362,Closed,School closed due to industrial action,SCH,30-Nov-11,
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH", HX6 4AH,53.678222,-1.937909,01422 823362,Closed,Snow,SCH,21-Jan-13,21-Jan-13
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH", HX6 4AH,53.678222,-1.937909,01422 823362,Partly closed,Strike action,SCH,01-Oct-13,
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH", HX6 4AH,53.678222,-1.937909,01422 823362,Closed,Industrial strike action,SCH,10-Jul-14,10-Jul-14
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH", HX6 4AH,53.678222,-1.937909,01422 823362,Closed,Snow,SCH,21-Jan-15,
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH", HX6 4AH,53.678222,-1.937909,01422 823362,Closed,Snow,SCH,29-Jan-15,
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH", HX6 4AH,53.678222,-1.937909,01422 823362,Closed,Treacherous ice,SCH,15-Dec-17,15-Dec-17
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH", HX6 4AH,53.678222,-1.937909,01422 823362,Closed,Snow,SCH,28-Feb-18,
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH", HX6 4AH,53.678222,-1.937909,01422 823362,Closed,Snow,SCH,01-Mar-18,
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH", HX6 4AH,53.678222,-1.937909,01422 823362,Closed,Snow,SCH,02-Mar-18,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE", HX7 8EE,53.740354,-2.0141231,01422 842154,Closed,Industrial Action ,SCH,30-Jun-11,30-Jun-11
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE", HX7 8EE,53.740354,-2.0141231,01422 842154,Closed,Industrial Action,SCH,30-Nov-11,30-Nov-11
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE", HX7 8EE,53.740354,-2.0141231,01422 842154,Partly closed,Industrial action,SCH,01-Oct-13,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE", HX7 8EE,53.740354,-2.0141231,01422 842154,Closed,Snow,SCH,21-Jan-15,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE", HX7 8EE,53.740354,-2.0141231,01422 842154,Closed,Flood,SCH,02-Jan-16,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE", HX7 8EE,53.740354,-2.0141231,01422 842154,Closed,Flood,SCH,04-Jan-16,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE", HX7 8EE,53.740354,-2.0141231,01422 842154,Closed,Snow,SCH,04-Mar-16,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE", HX7 8EE,53.740354,-2.0141231,01422 842154,Partly closed,NUT Strike,SCH,05-Jul-16,05-Jul-16
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE", HX7 8EE,53.740354,-2.0141231,01422 842154,Closed,Snow,SCH,27-Feb-18,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE", HX7 8EE,53.740354,-2.0141231,01422 842154,Closed,Snow,SCH,01-Mar-18,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE", HX7 8EE,53.740354,-2.0141231,01422 842154,Closed,Snow,SCH,02-Mar-18,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,05-Jan-10,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,06-Jan-10,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,07-Jan-10,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Partly closed,Snow,SCH,08-Jan-10,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,13-Jan-10,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Partly closed,Ice and snow creating dangerous conditions on site and in the vicinity.,SCH,14-Jan-10,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,01-Dec-10,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,02-Dec-10,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,07-Jan-11,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Industrial action,SCH,30-Jun-11,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Industrial Action ,SCH,30-Nov-11,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Partly closed,Snow,SCH,14-Jan-13,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,21-Jan-13,21-Jan-13
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,22-Mar-13,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Industrial Action,SCH,01-Oct-13,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,21-Jan-15,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,29-Jan-15,29-Jan-15
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,04-Mar-16,04-Mar-16
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,28-Feb-18,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,01-Mar-18,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF", HX6 1DF,53.704149,-1.9318572,01422 832070,Closed,Snow,SCH,02-Mar-18,
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL", HX6 1BL,53.705592,-1.9237656,01422 831360,Closed,Snow,SCH,08-Jan-10,
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL", HX6 1BL,53.705592,-1.9237656,01422 831360,Closed,Snow,SCH,13-Jan-10,
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL", HX6 1BL,53.705592,-1.9237656,01422 831360,Closed,Black Ice,SCH,14-Jan-10,
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL", HX6 1BL,53.705592,-1.9237656,01422 831360,Closed,Industrial Action by Teaching Staff,SCH,30-Jun-11,
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL", HX6 1BL,53.705592,-1.9237656,01422 831360,Closed,Industrial Action,SCH,30-Nov-11,
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL", HX6 1BL,53.705592,-1.9237656,01422 831360,Closed,Snow,SCH,21-Jan-13,21-Jan-13
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL", HX6 1BL,53.705592,-1.9237656,01422 831360,Closed,Snow,SCH,21-Jan-15,21-Jan-15
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL", HX6 1BL,53.705592,-1.9237656,01422 831360,Closed,Snow,SCH,29-Jan-15,
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL", HX6 1BL,53.705592,-1.9237656,01422 831360,Closed,Snow,SCH,04-Mar-16,
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL", HX6 1BL,53.705592,-1.9237656,01422 831360,Closed,Snow,SCH,01-Mar-18,
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL", HX6 1BL,53.705592,-1.9237656,01422 831360,Closed,Snow,SCH,02-Mar-18,
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU", HX3 0AU,53.707741,-1.8561202,01422 252004,Closed,Treacherous travel conditions,SCH,13-Jan-10,
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU", HX3 0AU,53.707741,-1.8561202,01422 252004,Closed,Industrial Action,SCH,30-Jun-11,
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU", HX3 0AU,53.707741,-1.8561202,01422 252004,Closed,Industrial Action,SCH,30-Nov-11,
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU", HX3 0AU,53.707741,-1.8561202,01422 252004,Closed,Snow,SCH,21-Jan-13,
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU", HX3 0AU,53.707741,-1.8561202,01422 252004,Partly closed,Industrial action,SCH,01-Oct-13,01-Oct-13
