EST_ID,EST_NAME,ADDRESS,TEL,STATUS,REASON,EST_TYPE,EFF_DATE_FROM,EFF_DATE_TO
85,"Calder High School, A Specialist Technology College","Brier Hey Lane, Mytholmroyd, Hebden Bridge, HX7 5QN",01422 883213,Closed,Industrial Action,SCH,01-Oct-13,01-Oct-13
30,Calder Primary School,"Brier Hey Lane, Mytholmroyd, Hebden Bridge, HX7 5QN",01422 883213,Closed,Strike Action,SCH,01-Oct-13,01-Oct-13
42,Castle Hill Primary School,"Halifax Road, Todmorden, OL14 5SQ",01706 813163,Closed,Union strike,SCH,01-Oct-13,01-Oct-13
29,Central Street Infant and Nursery,"Central Street, Hebden Bridge, HX7 6HB",01422 842784,Partly closed,Industrial Action,SCH,01-Oct-13,01-Oct-13
55,Cross Lane Primary & Nursery School,"Cross Lane, Elland, HX5 0LP",01422 372614,Closed,Industrial Action,SCH,01-Oct-13,
2,Ferney Lee Primary School,"Ferney Lee Road, Todmorden, OL14 5NR",01706 812412,Closed,Industrial Action,SCH,01-Oct-13,01-Oct-13
33,"Heptonstall J, I & N School","Smithwell Lane, Heptonstall, Hebden Bridge, HX7 7NX",01422 842533,Partly closed,Industrial Action ,SCH,01-Oct-13,01-Oct-13
27,Holywell Green Primary School,"Stainland Road, Holywell Green, Halifax, HX4 9AE",01422 374369,Closed,Strike Action,SCH,01-Oct-13,
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB",01422 352856,Closed,Industrial Action,SCH,01-Oct-13,
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL",01422 201028,Closed,Strike Action,SCH,01-Oct-13,
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD",01422 434000,Closed,Industrial Action,SCH,01-Oct-13,
97,Longroyde Primary School,"Longroyde Road, Rastrick, Brighouse, HD6 3AS",01484 715300,Partly closed,Strike action,SCH,01-Oct-13,01-Oct-13
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX",01422 882356,Closed,Strike action,SCH,01-Oct-13,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP",01422 365236,Closed,Teaching Strike,SCH,01-Oct-13,
40,New Road Primary School,"Sowerby New Road, Sowerby Bridge, HX6 1DY",01422 831351,Closed,Teacher's Strike,SCH,01-Oct-13,
60,Norland CE School,"Berry Moor Road, Norland, Sowerby Bridge, HX6 3RN",01422 831602,Closed,industrial action,SCH,01-Oct-13,01-Oct-13
11,Northowram Primary School,"Baxter Lane, Northowram, Halifax, HX3 7EF",01422 202704,Closed,Strike,SCH,01-Oct-13,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY",01422 842859,Closed,Industrial Action by Teaching Unions,SCH,01-Oct-13,
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR",01422 244181,Closed,Strike ,OTH,01-Oct-13,01-Oct-13
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB",01484 710235,Partly closed,NASUWT and NUT Strike Action,SCH,01-Oct-13,01-Oct-13
108,Ravenscliffe High School and Sports College,"Skircoat Green, Halifax, HX3 0RZ",01422 358621,Closed,Strike Action,SCH,01-Oct-13,01-Oct-13
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH",01422 823362,Partly closed,Strike action,SCH,01-Oct-13,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE",01422 842154,Partly closed,Industrial action,SCH,01-Oct-13,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF",01422 832070,Closed,Industrial Action,SCH,01-Oct-13,
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU",01422 252004,Partly closed,Industrial action,SCH,01-Oct-13,01-Oct-13
6,Savile Park Primary School,"Moorfield Street, Halifax, HX1 3ER",01422 352844,Partly closed,industrial action,SCH,01-Oct-13,01-Oct-13
44,Shade Primary School,"Knowlwood Road, Shade, Todmorden, OL14 7PD",01706 812913,Closed,Industrial action,SCH,01-Oct-13,
69,St Andrew's CE (VA) Junior School (Brighouse),"Waterloo Road, Brighouse, HD6 2AN",01484 712895,Closed,strike action,SCH,01-Oct-13,
80,St Joseph's Catholic Primary School (Brighouse),"Finkil Street, Brighouse, HD6 2NT",01484 713037,Closed,teacher strike,SCH,01-Oct-13,
66,St Joseph's Catholic Primary School (Halifax),"Portland Road, Halifax, HX3 6LA",01422 360646,Closed,industrial action,SCH,01-Oct-13,
81,St Joseph's RC Primary School (Todmorden),"Wellington Road, Todmorden, OL14 5HP",01706 812948,Closed,Strike,SCH,01-Oct-13,01-Oct-13
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY",01422 244628,Closed,Industrial Action,SCH,01-Oct-13,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ",01422 823353,Closed,Industrial action,SCH,01-Oct-13,01-Oct-13
68,St Mary's Catholic Primary School (Halifax),"Swires Road, Halifax, HX1 2ER",01422 362365,Partly closed,Strike Action,SCH,01-Oct-13,
78,St Patrick's Catholic Primary School (Elland),"Hullen Edge Road, Elland, HX5 0QY",01422 373104,Partly closed,NUT Industrial Strike,SCH,01-Oct-13,01-Oct-13
99,The Crossley Heath School,"Savile Park, Halifax, HX3 OHG",01422 360272,Closed,Strike action,SCH,01-Oct-13,
98,The North Halifax Grammar School,"Illingworth, Halifax, HX2 9SU",01422 244625,Closed,Industrial Action,SCH,01-Oct-13,
87,"Todmorden High School, Specialist Visual Arts College","Ewood Lane, Todmorden, OL14 7DG",01706 813558,Closed,Strike Action,SCH,01-Oct-13,
101,Trinity Academy Halifax,"Shay Lane, Holmfield, Halifax, HX2 9TZ",01422 244890,Partly closed,Industrial Action,SCH,01-Oct-13,
86,Trinity Academy Sowerby Bridge,"Albert Road, Sowerby Bridge, HX6 2NW",01422 831011,Closed,Industrial action,SCH,01-Oct-13,01-Oct-13
41,Tuel Lane Infant School,"Clay Street, Sowerby Bridge, HX6 2ND",01422 831221,Closed,Industrial Action,SCH,01-Oct-13,01-Oct-13
424,Walsden St Peter's CE (VC) Primary School,"Rochdale Road, Todmorden, OL14 6RN",01706 812947,Closed,Industrial action,SCH,01-Oct-13,
16,Warley Road Primary School,"Warley Road, Halifax, HX1 3TG",01422 353724,Closed,Industrial action,SCH,01-Oct-13,01-Oct-13
23,Withinfields Primary School,"Law Lane, Southowram, Halifax, HX3 9QJ",01422 363581,Closed,Industrial Action,SCH,01-Oct-13,
107,Wood Bank School,"Dene View, Luddendenfoot, Halifax, HX2 6PB",01422 884170,Closed,Industrial Action ,SCH,01-Oct-13,01-Oct-13
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG",01422 362215,Closed,Due To Power Cut,SCH,05-Dec-13,
11,Northowram Primary School,"Baxter Lane, Northowram, Halifax, HX3 7EF",01422 202704,Closed,Heating/plumbing problems,SCH,11-Feb-14,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ",01422 823353,Closed,All electricity and heating out of order,SCH,13-Feb-14,13-Feb-14
104,Brighouse High School,"Finkil Street, Brighouse, HD6 2NY",01484 710408,Partly closed,Strike by NUT members,SCH,26-Mar-14,26-Mar-14
28,Burnley Road Academy,"Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5DE",01422 883034,Closed,NUT Strike Action,SCH,26-Mar-14,26-Mar-14
42,Castle Hill Primary School,"Halifax Road, Todmorden, OL14 5SQ",01706 813163,Closed,NUT Strike,SCH,26-Mar-14,26-Mar-14
71,"Elland CE (VA) J, I & N School","Westgate, Elland, HX5 0BB",01422 373159,Closed,Due to possible industrial strike action by NUT members,SCH,26-Mar-14,26-Mar-14
2,Ferney Lee Primary School,"Ferney Lee Road, Todmorden, OL14 5NR",01706 812412,Closed,Industrial Action,SCH,26-Mar-14,26-Mar-14
33,"Heptonstall J, I & N School","Smithwell Lane, Heptonstall, Hebden Bridge, HX7 7NX",01422 842533,Partly closed,Industrial Action,SCH,26-Mar-14,27-Mar-14
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD",01422 434000,Partly closed,Industrial Action,SCH,26-Mar-14,27-Mar-14
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY",01422 842859,Partly closed,Industrial Action by NUT Teaching Union members.,SCH,26-Mar-14,26-Mar-14
12,Parkinson Lane Community Primary School,"Parkinson Lane, Halifax, HX1 3XL",01422 362227,Closed,Strike action,SCH,26-Mar-14,26-Mar-14
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU",01422 252004,Partly closed,Industrial Action,SCH,26-Mar-14,26-Mar-14
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY",01422 244628,Closed,NUT Strike Action,SCH,26-Mar-14,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ",01422 823353,Closed,Strike Action,SCH,26-Mar-14,26-Mar-14
78,St Patrick's Catholic Primary School (Elland),"Hullen Edge Road, Elland, HX5 0QY",01422 373104,Partly closed,NUT Industrial Action,SCH,26-Mar-14,26-Mar-14
88,The Halifax Academy,"Gibbet Street, Halifax, HX2 0BA",01422 301080,Partly closed,Strike action,SCH,26-Mar-14,26-Mar-14
87,"Todmorden High School, Specialist Visual Arts College","Ewood Lane, Todmorden, OL14 7DG",01706 813558,Closed,National Teachers Strike ,SCH,26-Mar-14,26-Mar-14
101,Trinity Academy Halifax,"Shay Lane, Holmfield, Halifax, HX2 9TZ",01422 244890,Partly closed,Industrial Action by NUT,SCH,26-Mar-14,
41,Tuel Lane Infant School,"Clay Street, Sowerby Bridge, HX6 2ND",01422 831221,Closed,Industrial Action,SCH,26-Mar-14,27-Mar-14
16,Warley Road Primary School,"Warley Road, Halifax, HX1 3TG",01422 353724,Closed,Industrial action,SCH,26-Mar-14,
44,Shade Primary School,"Knowlwood Road, Shade, Todmorden, OL14 7PD",01706 812913,Partly closed,bereavement,SCH,28-Mar-14,
41,Tuel Lane Infant School,"Clay Street, Sowerby Bridge, HX6 2ND",01422 831221,Closed,industrial action,SCH,09-Jul-14,
1,Akroydon Primary Academy,"Rawson Street North, Boothtown Road, Halifax, HX3 6PU",01422 351291,Closed,Industrial Action,SCH,10-Jul-14,10-Jul-14
55,Cross Lane Primary & Nursery School,"Cross Lane, Elland, HX5 0LP",01422 372614,Closed,Industrial Action,SCH,10-Jul-14,10-Jul-14
33,"Heptonstall J, I & N School","Smithwell Lane, Heptonstall, Hebden Bridge, HX7 7NX",01422 842533,Partly closed,Industrial Action,SCH,10-Jul-14,11-Jul-14
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD",01422 434000,Partly closed,Industrial Action,SCH,10-Jul-14,11-Jul-14
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX",01422 882356,Closed,Closed due to industrial action,SCH,10-Jul-14,10-Jul-14
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP",01422 365236,Closed,National Industrial Action,SCH,10-Jul-14,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY",01422 842859,Closed,Industrial Action,SCH,10-Jul-14,10-Jul-14
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH",01422 823362,Closed,Industrial strike action,SCH,10-Jul-14,10-Jul-14
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU",01422 252004,Closed,Industrial Action,SCH,10-Jul-14,10-Jul-14
58,Siddal Primary School,"Backhold Lane, Siddal, Halifax, HX3 9DL",01422 354976,Closed,Staff strike,SCH,10-Jul-14,10-Jul-14
103,The Brooksbank School Sports College,"Victoria Road, Elland, HX5 OQG",01422 374791,Partly closed,Strike,SCH,10-Jul-14,10-Jul-14
41,Tuel Lane Infant School,"Clay Street, Sowerby Bridge, HX6 2ND",01422 831221,Closed,lawful industrial action by NUT and UNISON,SCH,10-Jul-14,
16,Warley Road Primary School,"Warley Road, Halifax, HX1 3TG",01422 353724,Closed,Industrial action,SCH,10-Jul-14,10-Jul-14
55,Cross Lane Primary & Nursery School,"Cross Lane, Elland, HX5 0LP",01422 372614,Closed,Heating/plumbing problems,SCH,12-Dec-14,12-Dec-14
71,"Elland CE (VA) J, I & N School","Westgate, Elland, HX5 0BB",01422 373159,Closed,No water,SCH,12-Dec-14,12-Dec-14
103,The Brooksbank School Sports College,"Victoria Road, Elland, HX5 OQG",01422 374791,Closed,No water on site,SCH,12-Dec-14,12-Dec-14
73,Barkisland CE (VA) Primary School,"Scammonden Road, Barkisland, Halifax, HX4 0BD",01422 823324,Closed,Snow,SCH,21-Jan-15,
24,Bowling Green Primary School,"Stainland, Halifax, HX4 9HU",01422 374863,Closed,No school meals,SCH,21-Jan-15,
28,Burnley Road Academy,"Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5DE",01422 883034,Closed,Snow,SCH,21-Jan-15,
30,Calder Primary School,"Brier Hey Lane, Mytholmroyd, Hebden Bridge, HX7 5QN",01422 883213,Closed,Snow,SCH,21-Jan-15,21-Jan-15
441,Calderdale College,"Francis Street, Halifax, HX1 3UZ",01422 357357,Closed,Snow,OTH,21-Jan-15,
42,Castle Hill Primary School,"Halifax Road, Todmorden, OL14 5SQ",01706 813163,Closed,Snow,SCH,21-Jan-15,
59,Christ Church (Pellon) CE (VC) Primary School,"Sandbeds Road, Pellon, Halifax, HX2 0QQ",01422 350792,Closed,Snow,SCH,21-Jan-15,
2,Ferney Lee Primary School,"Ferney Lee Road, Todmorden, OL14 5NR",01706 812412,Closed,Snow,SCH,21-Jan-15,
33,"Heptonstall J, I & N School","Smithwell Lane, Heptonstall, Hebden Bridge, HX7 7NX",01422 842533,Closed,Snow,SCH,21-Jan-15,
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB",01422 352856,Closed,Snow,SCH,21-Jan-15,21-Jan-15
19,"Ling Bob J, I & N School","Albert Road, Pellon, Halifax, HX2 0QD",01422 434000,Closed,Snow,SCH,21-Jan-15,
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB",01422 886353,Closed,Snow,SCH,21-Jan-15,
38,Luddendenfoot Academy,"Burnley Road, Luddendenfoot, Halifax, HX2 6AU",01422 882298,Closed,Snow,SCH,21-Jan-15,
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP",01422 365236,Partly closed,Snow,SCH,21-Jan-15,
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH",01422 823362,Closed,Snow,SCH,21-Jan-15,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE",01422 842154,Closed,Snow,SCH,21-Jan-15,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF",01422 832070,Closed,Snow,SCH,21-Jan-15,
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL",01422 831360,Closed,Snow,SCH,21-Jan-15,21-Jan-15
14,Salterhebble J & I School,"Stafford Square, Halifax, HX3 0AU",01422 252004,Closed,Snow,SCH,21-Jan-15,21-Jan-15
31,Scout Road Academy,"Scout Road, Mytholmroyd, Hebden Bridge, HX7 5JR",01422 883327,Closed,Snow,SCH,21-Jan-15,
65,St Augustine's CE (VA) J & I School (Halifax),"Hanson Lane, Halifax, HX1 5PG",01422 360615,Closed,Snow,SCH,21-Jan-15,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY",01422 244628,Closed,Snow,SCH,21-Jan-15,
103,The Brooksbank School Sports College,"Victoria Road, Elland, HX5 OQG",01422 374791,Closed,snow,SCH,21-Jan-15,21-Jan-15
99,The Crossley Heath School,"Savile Park, Halifax, HX3 OHG",01422 360272,Closed,Snow,SCH,21-Jan-15,
88,The Halifax Academy,"Gibbet Street, Halifax, HX2 0BA",01422 301080,Closed,Snow,SCH,21-Jan-15,21-Jan-15
87,"Todmorden High School, Specialist Visual Arts College","Ewood Lane, Todmorden, OL14 7DG",01706 813558,Closed,Snow,SCH,21-Jan-15,
101,Trinity Academy Halifax,"Shay Lane, Holmfield, Halifax, HX2 9TZ",01422 244890,Closed,Snow,SCH,21-Jan-15,
86,Trinity Academy Sowerby Bridge,"Albert Road, Sowerby Bridge, HX6 2NW",01422 831011,Closed,Snow,SCH,21-Jan-15,21-Jan-15
15,Wainstalls School,"Wainstalls, Halifax, HX2 7TE",01422 244804,Closed,Snow,SCH,21-Jan-15,
73,Barkisland CE (VA) Primary School,"Scammonden Road, Barkisland, Halifax, HX4 0BD",01422 823324,Closed,Snow,SCH,29-Jan-15,
24,Bowling Green Primary School,"Stainland, Halifax, HX4 9HU",01422 374863,Closed,Snow,SCH,29-Jan-15,
85,"Calder High School, A Specialist Technology College","Brier Hey Lane, Mytholmroyd, Hebden Bridge, HX7 5QN",01422 883213,Closed,Snow,SCH,29-Jan-15,29-Jan-15
2,Ferney Lee Primary School,"Ferney Lee Road, Todmorden, OL14 5NR",01706 812412,Closed,Snow,SCH,29-Jan-15,
49,Field Lane Primary School,"Burnsall Road, Rastrick, Brighouse, HD6 3JT",01484 713792,Closed,Snow,SCH,29-Jan-15,
72,Hebden Royd CE (VA) Primary School,"Church Lane, Hebden Bridge, HX7 6DS",01422 842821,Closed,Snow,SCH,29-Jan-15,29-Jan-15
33,"Heptonstall J, I & N School","Smithwell Lane, Heptonstall, Hebden Bridge, HX7 7NX",01422 842533,Closed,Snow,SCH,29-Jan-15,
109,Highbury School,"Lower Edge Road, Rastrick, Brighouse, HD6 3LD",01484 716319,Closed,Snow,SCH,29-Jan-15,
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB",01422 352856,Closed,Snow,SCH,29-Jan-15,29-Jan-15
64,Luddenden CE (VC) School,"Dene View, Luddendenfoot, Halifax, HX2 6PB",01422 886353,Closed,Snow,SCH,29-Jan-15,
38,Luddendenfoot Academy,"Burnley Road, Luddendenfoot, Halifax, HX2 6AU",01422 882298,Closed,Snow,SCH,29-Jan-15,
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX",01422 882356,Closed,Snow,SCH,29-Jan-15,29-Jan-15
279,Moorside Community Primary School,"Keighley Road, Ovenden, Halifax, HX2 8AP",01422 365236,Closed,Snow,SCH,29-Jan-15,
60,Norland CE School,"Berry Moor Road, Norland, Sowerby Bridge, HX6 3RN",01422 831602,Closed,Snow,SCH,29-Jan-15,
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY",01422 842859,Closed,Heating/plumbing problems,SCH,29-Jan-15,29-Jan-15
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG",01422 362215,Closed,Snow,SCH,29-Jan-15,
478,Pupil Referral Unit - Primary Provision,"Stepping Stones, Occupation Lane, Illingworth, Halifax, HX2 9RL",01422 248673,Closed,Snow,OTH,29-Jan-15,
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB",01484 710235,Closed,Snow,SCH,29-Jan-15,
36,Ripponden J & I School,"Halifax Road, Ripponden, Sowerby Bridge, HX6 4AH",01422 823362,Closed,Snow,SCH,29-Jan-15,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF",01422 832070,Closed,Snow,SCH,29-Jan-15,29-Jan-15
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL",01422 831360,Closed,Snow,SCH,29-Jan-15,
74,St John's CE (VA) Primary School (Rishworth),"Godly Lane, Rishworth, Sowerby Bridge, HX6 4QR",01422 822596,Closed,Snow,SCH,29-Jan-15,
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY",01422 244628,Closed,Snow,SCH,29-Jan-15,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ",01422 823353,Closed,Snow,SCH,29-Jan-15,29-Jan-15
99,The Crossley Heath School,"Savile Park, Halifax, HX3 OHG",01422 360272,Closed,Snow,SCH,29-Jan-15,
98,The North Halifax Grammar School,"Illingworth, Halifax, HX2 9SU",01422 244625,Closed,Snow,SCH,29-Jan-15,29-Jan-15
101,Trinity Academy Halifax,"Shay Lane, Holmfield, Halifax, HX2 9TZ",01422 244890,Closed,Snow,SCH,29-Jan-15,
86,Trinity Academy Sowerby Bridge,"Albert Road, Sowerby Bridge, HX6 2NW",01422 831011,Closed,Snow,SCH,29-Jan-15,29-Jan-15
17,Warley Town School,"Dark Lane, Warley, Halifax, HX2 7SD",01422 831592,Closed,Snow,SCH,29-Jan-15,
2,Ferney Lee Primary School,"Ferney Lee Road, Todmorden, OL14 5NR",01706 812412,Closed,Burst Water Main,SCH,22-Apr-15,22-Apr-15
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR",01422 244181,Partly closed,Flood,OTH,01-Jul-15,02-Jul-15
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE",01422 842154,Closed,Flood,SCH,02-Jan-16,
29,Central Street Infant and Nursery,"Central Street, Hebden Bridge, HX7 6HB",01422 842784,Closed,Flood,SCH,03-Jan-16,
29,Central Street Infant and Nursery,"Central Street, Hebden Bridge, HX7 6HB",01422 842784,Closed,Flood,SCH,04-Jan-16,
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE",01422 842154,Closed,Flood,SCH,04-Jan-16,
29,Central Street Infant and Nursery,"Central Street, Hebden Bridge, HX7 6HB",01422 842784,Closed,Flood,SCH,05-Jan-16,
24,Bowling Green Primary School,"Stainland, Halifax, HX4 9HU",01422 374863,Closed,Snow,SCH,04-Mar-16,
28,Burnley Road Academy,"Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5DE",01422 883034,Closed,Snow,SCH,04-Mar-16,
85,"Calder High School, A Specialist Technology College","Brier Hey Lane, Mytholmroyd, Hebden Bridge, HX7 5QN",01422 883213,Closed,Snow,SCH,04-Mar-16,04-Mar-16
30,Calder Primary School,"Brier Hey Lane, Mytholmroyd, Hebden Bridge, HX7 5QN",01422 883213,Closed,Snow,SCH,04-Mar-16,
441,Calderdale College,"Francis Street, Halifax, HX1 3UZ",01422 357357,Closed,Snow,OTH,04-Mar-16,
29,Central Street Infant and Nursery,"Central Street, Hebden Bridge, HX7 6HB",01422 842784,Closed,Snow,SCH,04-Mar-16,
59,Christ Church (Pellon) CE (VC) Primary School,"Sandbeds Road, Pellon, Halifax, HX2 0QQ",01422 350792,Closed,Snow,SCH,04-Mar-16,04-Mar-16
43,"Cornholme J, I & N School","Greenfield Terrace, Cornholme, Todmorden, OL14 8PL",01706 812787,Closed,Snow,SCH,04-Mar-16,04-Mar-16
55,Cross Lane Primary & Nursery School,"Cross Lane, Elland, HX5 0LP",01422 372614,Closed,Snow,SCH,04-Mar-16,
71,"Elland CE (VA) J, I & N School","Westgate, Elland, HX5 0BB",01422 373159,Closed,Snow,SCH,04-Mar-16,04-Mar-16
2,Ferney Lee Primary School,"Ferney Lee Road, Todmorden, OL14 5NR",01706 812412,Closed,Snow,SCH,04-Mar-16,04-Mar-16
33,"Heptonstall J, I & N School","Smithwell Lane, Heptonstall, Hebden Bridge, HX7 7NX",01422 842533,Closed,Snow,SCH,04-Mar-16,
109,Highbury School,"Lower Edge Road, Rastrick, Brighouse, HD6 3LD",01484 716319,Closed,Snow,SCH,04-Mar-16,
7,Lee Mount Primary School,"Lee Mount Road, Halifax, HX3 5EB",01422 352856,Closed,Snow,SCH,04-Mar-16,04-Mar-16
102,Lightcliffe Academy,"Stoney Lane, Lightcliffe, Halifax, HX3 8TL",01422 201028,Closed,Snow,SCH,04-Mar-16,
39,Midgley School,"Lane Ends, Midgley, Halifax, HX2 6TX",01422 882356,Closed,Snow,SCH,04-Mar-16,04-Mar-16
46,Old Town Primary School,"Billy Lane, Wadsworth, Hebden Bridge, HX7 8RY",01422 842859,Closed,Snow,SCH,04-Mar-16,
84,Park Lane Academy,"Park Lane, Exley, Halifax, HX3 9LG",01422 362215,Closed,Snow,SCH,04-Mar-16,
478,Pupil Referral Unit - Primary Provision,"Stepping Stones, Occupation Lane, Illingworth, Halifax, HX2 9RL",01422 248673,Closed,Snow,OTH,04-Mar-16,04-Mar-16
480,Pupil Referral Unit - Secondary Provision,"The Whitley Phoenix Centre, Moorbottom Road, Halifax, HX2 9SR",01422 244181,Closed,Snow,OTH,04-Mar-16,04-Mar-16
100,Rastrick High School,"Field Top Road, Rastrick, Brighouse, HD6 3XB",01484 710235,Closed,Snow,SCH,04-Mar-16,04-Mar-16
51,Riverside Junior School,"Holme Street, Hebden Bridge, HX7 8EE",01422 842154,Closed,Snow,SCH,04-Mar-16,
106,Ryburn Valley High School,"St Peter'S Avenue, Sowerby Bridge, HX6 1DF",01422 832070,Closed,Snow,SCH,04-Mar-16,04-Mar-16
79,Sacred Heart Catholic Primary School (Sowerby Bridge),"St Peter'S Avenue, Sowerby Bridge, HX6 1BL",01422 831360,Closed,Snow,SCH,04-Mar-16,
31,Scout Road Academy,"Scout Road, Mytholmroyd, Hebden Bridge, HX7 5JR",01422 883327,Closed,Snow,SCH,04-Mar-16,04-Mar-16
67,St Malachy's Catholic Primary School,"Furness Place, Illingworth, Halifax, HX2 8JY",01422 244628,Closed,Snow,SCH,04-Mar-16,
61,St Mary's CE (VC) J & I School (Sowerby Bridge),"Lumb Lane, Mill Bank, Sowerby Bridge, HX6 3EJ",01422 823353,Closed,Snow,SCH,04-Mar-16,
32,Stubbings Infant School,"School Street, Hebden Bridge, HX7 8BP",01422 842728,Closed,Snow,SCH,04-Mar-16,
103,The Brooksbank School Sports College,"Victoria Road, Elland, HX5 OQG",01422 374791,Closed,Snow,SCH,04-Mar-16,
99,The Crossley Heath School,"Savile Park, Halifax, HX3 OHG",01422 360272,Closed,Snow,SCH,04-Mar-16,
88,The Halifax Academy,"Gibbet Street, Halifax, HX2 0BA",01422 301080,Closed,Snow,SCH,04-Mar-16,04-Mar-16
601,The Halifax Academy (primary phase),"Spring Hall Lane, Halifax, HX1 4TW",01422 430480,Closed,Snow,SCH,04-Mar-16,05-Mar-16
541,The Maltings College,"Maltings Road, Halifax, HX2 0TJ",01422 300024,Closed,Snow,OTH,04-Mar-16,04-Mar-16
98,The North Halifax Grammar School,"Illingworth, Halifax, HX2 9SU",01422 244625,Closed,Snow,SCH,04-Mar-16,
87,"Todmorden High School, Specialist Visual Arts College","Ewood Lane, Todmorden, OL14 7DG",01706 813558,Closed,Snow,SCH,04-Mar-16,
101,Trinity Academy Halifax,"Shay Lane, Holmfield, Halifax, HX2 9TZ",01422 244890,Closed,Snow,SCH,04-Mar-16,
86,Trinity Academy Sowerby Bridge,"Albert Road, Sowerby Bridge, HX6 2NW",01422 831011,Closed,Snow,SCH,04-Mar-16,04-Mar-16
15,Wainstalls School,"Wainstalls, Halifax, HX2 7TE",01422 244804,Closed,Snow,SCH,04-Mar-16,
17,Warley Town School,"Dark Lane, Warley, Halifax, HX2 7SD",01422 831592,Closed,Snow,SCH,04-Mar-16,04-Mar-16
107,Wood Bank School,"Dene View, Luddendenfoot, Halifax, HX2 6PB",01422 884170,Closed,Snow,SCH,04-Mar-16,05-Mar-16
3,Bradshaw Primary School,"Ingham Lane, Bradshaw, Halifax, HX2 9PF",01422 244283,Partly closed,NUT strike action,SCH,05-Jul-16,05-Jul-16
